probe_id,205121980077_R01C01.AVG_Beta,205121980077_R02C01.AVG_Beta,205121980077_R03C01.AVG_Beta,205121980077_R04C01.AVG_Beta,205121980077_R05C01.AVG_Beta,205121980077_R06C01.AVG_Beta,205121980077_R07C01.AVG_Beta,205121980077_R08C01.AVG_Beta,IlmnID,CHR,MAPINFO,UCSC_RefGene_Name,Relation_to_UCSC_CpG_Island,chrom_hg19,pos_hg19,chrom_hg38,pos_hg38,liftover_mapped,beta_mean,beta_std
cg22132343,0.7439446,0.6216944,0.5489796,0.5884882,0.4988193,0.6631635,0.6837591,0.7864361,cg22132343,15,25320195,SNORD116-11,,chr15,25320195,chr15,25075048,True,0.6419106,0.09700918842916743
cg22135269,0.5674794,0.5063518,0.384262,0.2921869,0.4858267,0.3767777,0.3141241,0.3069872,cg22135269,15,29338250,APBA2;APBA2,,chr15,29338250,chr15,29046047,True,0.40424947499999997,0.10352259137559919
cg22135583,0.6375214,0.6402096,0.5445961,0.5783697,0.6849884,0.6549692,0.638501,0.5782432,cg22135583,15,28458944,HERC2,N_Shore,chr15,28458944,chr15,28213798,True,0.619674825,0.04730700027270958
cg22142254,0.6761871,0.6222816,0.7396482,0.4039152,0.6323333,0.7506765,0.5468848,0.6521084,cg22142254,15,29228305,APBA2;APBA2,,chr15,29228305,chr15,28936102,True,0.6280043874999999,0.11165201454774483
cg22159025,0.4434982,0.3705124,0.2939899,0.3642372,0.8999053,0.860046,0.8959524,0.05669867,cg22159025,15,25201020,SNRPN;SNRPN;SNRPN;SNRPN;SNURF;SNURF;SNRPN,Island,chr15,25201020,chr15,24955873,True,0.52310500875,0.32058255077231074
cg22159468,0.8683723,0.9136449,0.8899083,0.8729551,0.8749389,0.7269134,,0.8828465,cg22159468,15,30095720,TJP1;TJP1,,chr15,30095720,chr15,29803517,True,0.8613684857142856,0.06117499332675152
cg22171088,0.8507698,0.8679993,0.8807649,0.8763316,0.8698127,0.8686928,0.8984563,0.8734242,cg22171088,15,25583237,UBE3A;UBE3A;UBE3A,,chr15,25583237,chr15,25338090,True,0.8732814499999999,0.013452893043824105
cg22193013,0.1662729,0.1748743,0.06962025,0.1584599,0.1260029,0.1701668,0.4640011,0.1060782,cg22193013,15,32458275,CHRNA7,N_Shore,chr15,32458275,chr15,32166074,True,0.17943454375,0.1207081777404303
cg22241833,0.8150985,0.7829405,0.5512643,0.6883629,0.76991,0.8392716,0.8382095,0.7870054,cg22241833,15,25415399,SNORD115-1,,chr15,25415399,chr15,25170252,True,0.7590078375,0.09672118610282321
cg22257786,0.5728255,0.6064786,0.4256575,0.4812166,0.5745281,0.5673306,0.6241039,0.4386057,cg22257786,15,27020917,,S_Shore,chr15,27020917,chr15,26775770,True,0.5363433125,0.07673057099442061
cg22259765,0.09502427,0.0652819,0.05377706,0.0566208,0.07138154,0.04775663,0.1063465,0.06758003,cg22259765,15,25119502,SNRPN;SNRPN;SNRPN;SNRPN,N_Shelf,chr15,25119502,chr15,24874355,True,0.07047109124999999,0.020397781372980203
cg22262233,0.6746423,0.6144603,0.628946,0.4786238,0.6530904,0.6478198,0.7566167,0.5461867,cg22262233,15,27736070,GABRG3,,chr15,27736070,chr15,27490924,True,0.62504825,0.0835474999739669
cg22363043,0.3489759,0.4860651,0.1021771,0.1562584,0.1740174,0.4663317,0.3771416,0.09529191,cg22363043,15,27111388,GABRA5;GABRA5,N_Shore,chr15,27111388,chr15,26866241,True,0.27578238875,0.16191556198313414
cg22366938,0.3187588,0.2824655,0.0906801,0.2789737,0.2480336,0.3207908,0.3478261,0.3342416,cg22366938,15,25455991,SNORD115-15;SNORD115-21;PAR4;SNORD115-23,,chr15,25455991,chr15,25210844,True,0.277721275,0.08240850467531943
cg22380178,0.2424856,0.2862216,0.3814128,0.3373956,0.1980653,0.4663958,0.3631342,0.1635769,cg22380178,15,29980695,,,chr15,29980695,chr15,29688491,True,0.30483597500000004,0.10142736100882037
cg22429418,0.4285292,0.4175516,0.4188611,0.4090632,0.09758789,0.06282174,0.08514825,0.3593702,cg22429418,15,25325092,SNORD116-14;SNORD116-15,,chr15,25325092,chr15,25079945,True,0.2848666475,0.16963785551113547
cg22443330,0.07214038,0.08036254,0.1833825,0.07794402,0.09423482,0.09092759,0.07437314,0.09020083,cg22443330,15,31196599,MTMR15;MTMR15;MTMR15;MTMR15,S_Shore,chr15,31196599,chr15,30904396,True,0.0954457275,0.036455981769724415
cg22449686,0.7433165,0.730148,0.566175,0.665402,0.7801518,0.7968839,0.7982991,0.7478443,cg22449686,15,28336819,OCA2,N_Shelf,chr15,28336819,chr15,28091673,True,0.728527575,0.07850694623312458
cg22454673,0.8764432,0.8243719,0.8583485,0.8245139,0.8815077,0.9126061,0.8242237,0.8920591,cg22454673,15,28519591,HERC2,,chr15,28519591,chr15,28274445,True,0.8617592625,0.03446464751008062
cg22457110,0.06810519,0.03066603,0.08337676,0.02815638,0.03414278,0.02281176,0.04449153,0.02228461,cg22457110,15,32162415,,,chr15,32162415,chr15,31870212,True,0.04175438,0.022481637126593526
cg22491305,0.4678188,0.5444751,0.1651163,0.4049835,0.6767645,0.6876091,0.690378,0.1294923,cg22491305,15,25068564,SNRPN;SNRPN;SNRPN,,chr15,25068564,chr15,24823417,True,0.4708297,0.22594065031110017
cg22513857,0.08898544,0.1076223,0.1209129,0.09902239,0.09991924,0.08925367,0.1121469,0.08348019,cg22513857,15,28344273,OCA2,Island,chr15,28344273,chr15,28099127,True,0.10016787875000001,0.01283656086285624
cg22523852,0.06442881,0.04798692,0.04943087,0.06974142,0.05846864,0.0599321,0.03892183,0.04488255,cg22523852,15,27112049,GABRA5;GABRA5;GABRA5,Island,chr15,27112049,chr15,26866902,True,0.0542241425,0.010548000499108486
cg22549339,0.5785714,0.4955465,0.365225,0.2927944,0.6843553,0.5957285,0.6201791,0.346,cg22549339,15,27891472,,,chr15,27891472,chr15,27646326,True,0.497300025,0.14567246987859686
cg22555495,0.4709482,0.4403111,0.4159583,0.4359266,0.6011802,0.6671897,0.7054457,0.03798082,cg22555495,15,25201224,SNRPN;SNRPN;SNRPN;SNRPN;SNURF;SNURF;SNRPN,S_Shore,chr15,25201224,chr15,24956077,True,0.47186757749999997,0.20808761932747888
cg22564285,0.954291,0.9376966,0.939697,0.9479082,0.935908,0.9117253,0.9091158,0.9099654,cg22564285,15,28393860,HERC2,,chr15,28393860,chr15,28148714,True,0.9307884125,0.01798990647767618
cg22678136,0.2502663,0.2778239,0.04364992,0.1733169,0.5772973,0.8573723,0.6407072,0.03456846,cg22678136,15,25093521,SNRPN;SNRPN;SNRPN,Island,chr15,25093521,chr15,24848374,True,0.356875285,0.30070008296617656
cg22713356,0.05638414,0.0401553,0.03530933,0.1807808,0.04954583,0.04183742,0.03518609,0.03785871,cg22713356,15,30763199,,Island,chr15,30763199,chr15,30470996,True,0.0596322025,0.04949541252957251
cg22724167,0.454778,0.4551191,0.2643586,0.2073491,0.4275362,0.5331712,0.2042389,0.1851347,cg22724167,15,27784588,,N_Shelf,chr15,27784588,chr15,27539442,True,0.341460725,0.13995879272667314
cg22729438,0.1623711,0.1512755,0.1078018,0.1184129,0.1624204,0.09285328,0.1429678,0.2804363,cg22729438,15,30260459,,N_Shore,chr15,30260459,chr15,29968256,True,0.15231738500000003,0.05778437250014996
cg22759261,0.1459929,0.1014254,0.07482497,0.0710547,0.1534718,0.07236842,0.3728417,0.1902412,cg22759261,15,32206583,,,chr15,32206583,chr15,31914380,True,0.14777763625,0.10109131373093817
cg22759800,0.8926342,0.8615401,0.8237785,0.7725531,0.8742468,0.8709825,0.884587,0.8812572,cg22759800,15,27787026,,Island,chr15,27787026,chr15,27541880,True,0.857697425,0.040291582289596006
cg22797991,0.05323281,0.06252752,0.06069767,0.05477408,0.09211747,0.08985765,0.04942394,0.04910077,cg22797991,15,26108801,ATP10A,Island,chr15,26108801,chr15,25863654,True,0.06396648875,0.017352535177195653
cg22807187,0.6849315,0.6292048,0.4255538,0.6359873,0.6926121,0.6759449,0.7237387,0.608193,cg22807187,15,25474743,SNORD115-15;SNORD115-21;SNORD115-33,,chr15,25474743,chr15,25229596,True,0.6345207625,0.09256842887559973
cg22835630,0.3101963,0.3813961,0.3570451,0.6210552,0.6404837,0.6693516,0.6535433,0.6395904,cg22835630,15,25434030,SNORD115-29;SNORD115-36;SNORD115-43;SNORD115-11,,chr15,25434030,chr15,25188883,True,0.5340827125000001,0.15462692581749735
cg22837251,0.760641,0.660803,0.5633299,0.7129747,0.6404549,0.6193548,0.7289953,0.7666667,cg22837251,15,25298229,SNORD116-2,,chr15,25298229,chr15,25053082,True,0.6816525375,0.07240974998538205
cg22874989,0.3653348,0.3792226,0.3471109,0.3864079,0.3381348,0.2702032,0.4352031,0.3042194,cg22874989,15,29277898,APBA2;APBA2,,chr15,29277898,chr15,28985695,True,0.3532295875,0.05099481834588513
cg22889163,0.02067669,0.02131569,0.01608493,0.03156095,0.02574799,0.01213273,0.01660719,0.02098501,cg22889163,15,29967317,,Island,chr15,29967317,chr15,29675113,True,0.0206388975,0.006039412200640886
cg22934878,0.7883047,0.7407346,0.6008657,0.7022888,0.6930171,0.5691814,0.7244356,0.8635117,cg22934878,15,25227003,PAR-SN;SNORD107,,chr15,25227003,chr15,24981856,True,0.71029245,0.0948215173649797
cg22957339,0.4834504,0.5654485,0.3847381,0.5090451,0.4548787,0.3885306,0.5179766,0.3190668,cg22957339,15,31246272,MTMR10,,chr15,31246272,chr15,30954069,True,0.45289185,0.08254213843892967
cg22979546,0.9606649,0.9509323,0.9439138,0.9577414,0.9471593,0.9341997,0.9522706,0.9413798,cg22979546,15,28389947,HERC2,,chr15,28389947,chr15,28144801,True,0.948532725,0.008714025978476972
cg22981736,0.06763978,0.09957942,0.08069295,0.08558329,0.07032806,0.1065938,0.08608002,0.09472778,cg22981736,15,31284413,MTMR10,Island,chr15,31284413,chr15,30992210,True,0.0864031375,0.01359848438452163
cg22988430,0.5164002,0.5137354,0.2986832,0.4776372,0.4435043,0.4798262,0.4716143,0.2277801,cg22988430,15,25490537,SNORD115-41,,chr15,25490537,chr15,25245390,True,0.4286476125,0.10641229734864074
cg23014800,0.75871,0.718338,0.5253748,0.5505907,0.7515713,0.7013268,0.8660274,0.7411658,cg23014800,15,30677804,CHRFAM7A;CHRFAM7A,,chr15,30677804,chr15,30385601,True,0.7016381,0.11244037073360898
cg23029573,0.745977,0.496127,0.3500837,0.5501822,0.6505263,0.8390201,0.1905303,0.1672305,cg23029573,15,26348105,,,chr15,26348105,chr15,26102958,True,0.49870963749999997,0.2477323858871904
cg23040946,0.763108,0.5997924,0.718529,0.752632,0.7898718,0.865125,0.8156547,0.852062,cg23040946,15,28362214,HERC2,N_Shore,chr15,28362214,chr15,28117068,True,0.7695968625,0.08470951658827845
cg23052037,0.5322915,0.4668122,0.2646306,0.3752358,0.5132974,0.2916053,0.556217,0.3676622,cg23052037,15,26229322,,,chr15,26229322,chr15,25984175,True,0.42096900000000004,0.11175269612840923
cg23057170,0.5303446,0.599399,0.5138447,0.5712432,0.5618557,0.6051936,0.4875622,0.6001592,cg23057170,15,31086755,,,chr15,31086755,chr15,30794552,True,0.558700275,0.044046780733369956
cg23067090,0.6246133,0.7174515,0.3826373,0.5991967,0.6816999,0.6066646,0.6707294,0.6151028,cg23067090,15,25809518,,,chr15,25809518,chr15,25564371,True,0.6122619375,0.10169636198483824
cg23075611,0.2203068,0.1702894,0.1008044,0.1573799,0.2042398,0.1245651,0.2337662,0.09073789,cg23075611,15,25145254,SNRPN;SNRPN;SNRPN;SNRPN,,chr15,25145254,chr15,24900107,True,0.16276118625,0.05430634907903046
cg23158862,0.8472474,0.8266177,0.8763426,0.8402662,0.8849299,0.9075988,0.7646695,0.871002,cg23158862,15,25984561,ATP10A,S_Shelf,chr15,25984561,chr15,25739414,True,0.8523342625,0.04401216691454885
cg23163531,0.01151535,0.01760948,0.03353028,0.02681883,0.03376293,0.0470821,0.02911281,0.02467917,cg23163531,15,28344524,OCA2,S_Shore,chr15,28344524,chr15,28099378,True,0.02801386875,0.010831754723841822
cg23169269,0.6682426,0.6568108,0.5329738,0.6350446,0.562355,0.692666,0.6648547,0.3257823,cg23169269,15,25307416,SNORD116-5;SNORD116-7,,chr15,25307416,chr15,25062269,True,0.592341225,0.12103217573224957
cg23201676,0.5175577,0.4895101,0.3151231,0.3596399,0.5321231,0.420632,0.5481563,0.3447198,cg23201676,15,32569053,,,chr15,32569053,chr15,32276852,True,0.44093275,0.09269717147461559
cg23225193,0.4125099,0.4616264,0.3751311,0.3647949,0.2002859,0.2481992,0.2964824,0.3703623,cg23225193,15,25285663,SNORD109B;SNORD109A,,chr15,25285663,chr15,25040516,True,0.3411740125,0.08672756109621896
cg23250528,0.1641749,0.2858562,0.4180453,0.0793072,0.2275006,0.1343156,0.1968961,0.07843932,cg23250528,15,29423177,FAM189A1,,chr15,29423177,chr15,29130974,True,0.1980669025,0.11376208964690701
cg23256343,0.818216,0.776051,0.67659,0.7996995,0.8246635,0.7485969,0.824761,0.8280081,cg23256343,15,30163825,,,chr15,30163825,chr15,29871622,True,0.7870732500000001,0.05270784224818921
cg23298047,0.1000389,0.3130231,0.06771232,0.08324662,0.09682081,0.2378472,0.1718171,0.05042232,cg23298047,15,30261418,,S_Shore,chr15,30261418,chr15,29969215,True,0.14011604625000001,0.09293256797858342
cg23342980,0.3463182,0.4029486,0.5203516,0.203601,0.3900503,0.7735021,0.5734485,0.2521462,cg23342980,15,27111478,GABRA5;GABRA5,N_Shore,chr15,27111478,chr15,26866331,True,0.4327958125,0.18473568985277655
cg23390684,0.331007,0.3055556,0.141992,0.2637043,0.3284454,0.1800459,0.3474418,0.2958713,cg23390684,15,32197095,,,chr15,32197095,chr15,31904892,True,0.2742579125,0.07506269905969919
cg23412820,0.9172273,0.9016938,0.8072811,0.7696793,0.9219549,0.9062225,0.9072212,0.8919248,cg23412820,15,27959543,,,chr15,27959543,chr15,27714397,True,0.8779006125,0.056834290945782226
cg23481184,0.2081431,0.1997759,0.180596,0.2164908,0.2767925,0.1196301,0.3752605,0.2370036,cg23481184,15,29793451,FAM189A1,,chr15,29793451,chr15,29501247,True,0.2267115625,0.07507013823751639
cg23513095,0.8944716,0.9042268,0.8447221,0.8230804,0.916969,0.8992217,0.8972226,0.874038,cg23513095,15,28272148,OCA2,,chr15,28272148,chr15,28027002,True,0.8817440249999999,0.03234799013057622
cg23520458,0.5145544,0.5136831,0.4695209,0.5132167,0.5209998,0.5499175,0.5594383,0.5313455,cg23520458,15,25468464,SNORD115-15;SNORD115-21;SNORD115-43;SNORD115-11;SNORD115-29;SNORD115-36,,chr15,25468464,chr15,25223317,True,0.521584525,0.02731765783804367
cg23527974,0.8343879,0.8048571,0.8564026,0.7644496,0.7533841,0.8337976,0.7979155,0.8342357,cg23527974,15,26328941,,S_Shore,chr15,26328941,chr15,26083794,True,0.8099287625,0.03655584555326423
cg23531828,0.4901218,0.4623069,0.5094548,0.6127492,0.5136397,0.561473,0.3658357,0.4903853,cg23531828,15,28831638,,N_Shelf,chr15,28831638,chr15,28586492,True,0.5007458,0.07208442195596573
cg23675000,0.4436734,0.4464664,0.3232802,0.4363912,0.4499581,0.4327077,0.455202,0.424844,cg23675000,15,31948632,OTUD7A,,chr15,31948632,chr15,31656429,True,0.426565375,0.042863698743433896
cg23681243,0.03040317,0.06980141,0.04855254,0.02677532,0.05200258,0.06415094,0.05769636,0.03029505,cg23681243,15,25684088,UBE3A;UBE3A,Island,chr15,25684088,chr15,25438941,True,0.04745967125,0.016551930252642903
cg23693752,0.4265705,0.2454179,0.1143177,0.3672901,0.3578143,0.662092,0.4887699,0.362072,cg23693752,15,31391491,TRPM1,,chr15,31391491,chr15,31099288,True,0.37804305,0.16178448983316399
cg23694371,0.529276,0.5660531,0.2478207,0.3924288,0.5920907,0.1456381,0.3520688,0.6516112,cg23694371,15,26967579,GABRB3;GABRB3,,chr15,26967579,chr15,26722432,True,0.43462342499999995,0.17933047515717015
cg23733029,0.8811482,0.9127907,0.9028713,0.9143823,0.8934806,0.889486,0.8957145,0.914781,cg23733029,15,30110856,TJP1;TJP1,N_Shelf,chr15,30110856,chr15,29818653,True,0.900581825,0.012656276634116575
cg23740975,0.5107459,0.5854279,0.4786831,0.5911246,0.3772625,0.4875824,0.4431368,0.7655998,cg23740975,15,25301860,SNORD116-3;SNORD116-9,,chr15,25301860,chr15,25056713,True,0.529945375,0.11831741057436199
cg23741255,0.5587704,0.4196109,0.411425,0.4020193,0.560257,0.6756601,0.7234696,0.4166145,cg23741255,15,31090995,,,chr15,31090995,chr15,30798792,True,0.52097835,0.12829684701509345
cg23744121,0.5926182,0.5454839,0.4800856,0.4817292,0.6572172,0.6603202,0.6494051,0.5467237,cg23744121,15,28247065,OCA2,N_Shore,chr15,28247065,chr15,28001919,True,0.5766978875,0.07487284131524856
cg23774453,0.6041422,0.7128302,0.8276951,0.6577701,0.6314278,0.3282802,0.5863959,0.6020373,cg23774453,15,31233439,MTMR10;MTMR15,,chr15,31233439,chr15,30941236,True,0.6188223500000001,0.14147417050861263
cg23775409,0.8611467,0.8479909,0.7400064,0.787758,0.8597456,0.8727867,0.8557152,0.8135639,cg23775409,15,29499226,FAM189A1,,chr15,29499226,chr15,29207022,True,0.8298391749999999,0.04601822061766873
cg23792952,0.1296332,0.1123616,0.1037259,0.1275113,0.140338,0.1202231,0.1483352,0.1173484,cg23792952,15,25451326,SNORD115-15;SNORD115-20;SNORD115-21,,chr15,25451326,chr15,25206179,True,0.1249345875,0.01464438938954706
cg23804921,0.6491418,0.2013423,0.1407767,0.1894813,0.6736607,0.7140777,0.6262281,0.7585192,cg23804921,15,30861172,,N_Shelf,chr15,30861172,chr15,30568969,True,0.49415347499999995,0.2660242996721849
cg23837799,0.02693526,0.02694291,0.02852018,0.04117499,0.04232804,0.06077527,0.04212963,0.04214785,cg23837799,15,31684836,,Island,chr15,31684836,chr15,31392633,True,0.038869266250000006,0.011403593582319238
cg23854667,0.0922422,0.0769871,0.09282861,0.09617985,0.06061139,0.09227737,0.08123152,0.07762711,cg23854667,15,32321833,CHRNA7,N_Shore,chr15,32321833,chr15,32029630,True,0.08374814375,0.011992381007187065
cg23880822,0.8537449,0.8548288,0.6898431,0.8533429,0.8700407,0.9122087,0.8531345,0.889111,cg23880822,15,26026172,ATP10A,,chr15,26026172,chr15,25781025,True,0.847031825,0.06701739231002968
cg23885965,0.4907749,0.5229105,0.4760038,0.495566,0.5566054,0.5901857,0.6194363,0.528064,cg23885965,15,32149178,,,chr15,32149178,chr15,31856975,True,0.534943325,0.050465594222478545
cg23902454,0.3230067,0.2064096,0.1864702,0.3285501,0.2785417,0.8607963,0.6072536,0.2292001,cg23902454,15,30098131,TJP1;TJP1,,chr15,30098131,chr15,29805928,True,0.3775285375,0.2358200134441334
cg23908019,0.6796001,0.6557438,0.5456071,0.5050741,0.7110379,0.766035,0.8025047,0.6556991,cg23908019,15,28263701,OCA2,,chr15,28263701,chr15,28018555,True,0.6651627250000001,0.10103125054625071
cg23910931,0.7647498,0.7735393,0.8251455,0.8217922,0.8345739,0.842764,0.8234085,0.7243931,cg23910931,15,31665250,KLF13,S_Shore,chr15,31665250,chr15,31373047,True,0.8012957875,0.04196083944878799
cg23914328,0.3851185,0.3705004,0.1799643,0.4122741,0.4356323,0.4959401,0.5570385,0.1487141,cg23914328,15,29393367,APBA2;APBA2,N_Shelf,chr15,29393367,chr15,29101164,True,0.3731477875,0.14251294444009976
cg23915487,0.363162,0.3328829,0.237032,0.1691319,0.1901626,0.2355263,0.4638269,0.06259248,cg23915487,15,27184766,GABRA5;GABRA5,,chr15,27184766,chr15,26939619,True,0.256789635,0.1257251895303884
cg23935006,0.6459255,0.5560532,0.4006401,0.465757,0.6941748,0.5002007,0.6796793,0.3444311,cg23935006,15,32215789,,,chr15,32215789,chr15,31923586,True,0.5358577125,0.13059490688103792
cg24138476,0.782775,0.778026,0.7514722,0.7877556,0.6451662,0.754593,0.7324789,0.8358726,cg24138476,15,25312939,SNORD116-5;SNORD116-7,,chr15,25312939,chr15,25067792,True,0.7585174375,0.055290466396088235
cg24138705,0.7181125,0.6393102,0.8075796,0.6327521,0.7549435,0.7745105,0.8128684,0.7088235,cg24138705,15,29428514,FAM189A1,,chr15,29428514,chr15,29136311,True,0.7311125375,0.06943730741432337
cg24149528,0.3282576,0.3991275,0.1570186,0.319333,0.3947942,0.2305054,0.4278678,0.2417437,cg24149528,15,26341034,,,chr15,26341034,chr15,26095887,True,0.31233097499999996,0.09545768385048574
cg24152238,0.1150088,0.1114123,0.1010547,0.127875,0.1491075,0.1387114,0.1092443,0.1290436,cg24152238,15,26327408,,N_Shore,chr15,26327408,chr15,26082261,True,0.12268219999999999,0.01628707612433859
cg24152845,0.6361263,0.5148078,0.2973292,0.4379671,0.5134116,0.6144668,0.7015084,0.5357918,cg24152845,15,25414763,SNORD115-1,,chr15,25414763,chr15,25169616,True,0.5314261250000001,0.12589200089308694
cg24162330,0.9370419,0.9087719,0.919268,0.9046487,0.8923593,0.925272,0.9205894,0.9252029,cg24162330,15,28520159,HERC2,,chr15,28520159,chr15,28275013,True,0.9166442625,0.01405004762990784
cg24163575,0.2289949,0.224063,0.2294653,0.2014469,0.2715938,0.2374693,0.4462573,0.1795334,cg24163575,15,30261379,,Island,chr15,30261379,chr15,29969176,True,0.2523529875,0.08276861670351075
cg24222194,0.5271466,0.3412463,0.6029535,0.2154162,0.3443672,0.5455963,0.3257942,0.7224838,cg24222194,15,28834097,,N_Shore,chr15,28834097,chr15,28588951,True,0.45312551250000005,0.17158779091534154
cg24228112,0.04718137,0.05301508,0.06975364,0.07279269,0.05116595,0.04583652,0.04913607,0.03599029,cg24228112,15,29562525,NDNL2;FAM189A1,S_Shore,chr15,29562525,chr15,29270321,True,0.05310895125,0.01233540852651358
cg24244000,0.5926229,0.5256804,0.5094624,0.3312072,0.6684337,0.7674507,0.672673,0.2509317,cg24244000,15,27670335,GABRG3,,chr15,27670335,chr15,27425189,True,0.53980775,0.17602457070117877
cg24252766,0.606956,0.664759,0.4527906,0.5235742,0.7741654,0.6049064,0.5964331,0.8311654,cg24252766,15,31171738,,N_Shelf,chr15,31171738,chr15,30879535,True,0.6318437625000001,0.12389468277569968
cg24332921,0.8043733,0.8324105,0.6074051,0.6329244,0.8027201,0.7524459,0.6545023,0.8295031,cg24332921,15,26543540,,,chr15,26543540,chr15,26298393,True,0.7395355875,0.09345576603664182
cg24363621,0.3465706,0.3443108,0.4648168,0.4554062,0.5411213,0.5752918,0.6110492,0.5875846,cg24363621,15,25430653,SNORD115-9;SNORD115-10;SNORD115-5;SNORD115-12,,chr15,25430653,chr15,25185506,True,0.4907689125,0.10534790795193714
cg24368491,0.5099458,0.5005564,0.1545244,0.4781486,0.2098963,0.09458128,0.2937805,0.7122774,cg24368491,15,25230868,PAR5;SNORD108,,chr15,25230868,chr15,24985721,True,0.369213835,0.21354243698812808
cg24387380,0.4016958,0.4004822,0.1511789,0.1884742,0.3949264,0.5307742,0.4204336,0.155533,cg24387380,15,27159158,GABRA5;GABRA5,,chr15,27159158,chr15,26914011,True,0.3304372875,0.14405144084320748
cg24401310,0.02883487,0.0317484,0.01657885,0.02881122,0.0426969,0.03296835,0.02675957,0.01198449,cg24401310,15,31195869,MTMR15;MTMR15;MTMR15;MTMR15,Island,chr15,31195869,chr15,30903666,True,0.02754783125,0.009583700459913977
cg24405716,0.8554156,0.8111413,0.907526,0.8484002,0.8735594,0.8577542,0.812312,0.8828775,cg24405716,15,31280513,MTMR10,N_Shelf,chr15,31280513,chr15,30988310,True,0.8561232750000001,0.03309652473671303
cg24447866,0.2177257,0.5019298,0.2832675,0.4255001,0.1404721,0.6526772,0.5193446,0.2277989,cg24447866,15,29034942,,S_Shore,chr15,29034942,chr15,28789796,True,0.37108948750000004,0.17980173407288244
cg24448171,0.527611,0.5553232,0.5627124,0.7133796,0.7166719,0.5325293,0.669265,0.712657,cg24448171,15,31597352,,,chr15,31597352,chr15,31305149,True,0.623768675,0.08669795744934165
cg24453742,0.03390805,0.03105276,0.03704618,0.03707356,0.04559848,0.04973936,0.02806324,0.03800523,cg24453742,15,32907450,ARHGAP11A;ARHGAP11A,N_Shore,chr15,32907450,chr15,32615249,True,0.0375608575,0.007166610986015536
cg24476826,0.1378847,0.09572172,0.08092655,0.06830829,0.2258592,0.07508846,0.1891294,0.06018896,cg24476826,15,29904571,,,chr15,29904571,chr15,29612367,True,0.11663841,0.06164079534216582
cg24496154,0.0374415,0.02863616,0.0606469,0.02926047,0.03307428,0.02301138,0.02417123,0.02830003,cg24496154,15,30483519,,N_Shore,chr15,30483519,chr15,30191316,True,0.03306774375,0.01205276149174233
cg24524414,0.2895054,0.2923227,0.0634808,0.3207144,0.2441781,0.05976757,0.1899271,0.08057016,cg24524414,15,25463385,SNORD115-15;SNORD115-21;SNORD115-26,,chr15,25463385,chr15,25218238,True,0.19255827875,0.11037786470593956
cg24576051,0.7906977,0.3820513,0.4305136,0.7854019,0.4851974,0.7865168,0.823746,0.3283898,cg24576051,15,26056146,ATP10A,,chr15,26056146,chr15,25810999,True,0.6015643125,0.21339088989986987
cg24577167,0.8249177,0.7594045,0.7648498,0.7482483,0.8135979,0.8397318,0.8166181,0.7753918,cg24577167,15,30337366,,S_Shore,chr15,30337366,chr15,30045163,True,0.7928449875,0.03467883534452503
cg24583448,0.5658053,0.4644077,0.08890331,0.347654,0.5030707,0.5122715,0.6909648,0.3825598,cg24583448,15,26964799,GABRB3;GABRB3,,chr15,26964799,chr15,26719652,True,0.44445463874999996,0.17870343295407942
cg24597512,0.4067119,0.4685898,0.2213431,0.5353792,0.463572,0.6125111,0.696091,0.499527,cg24597512,15,26874788,GABRB3;GABRB3,S_Shore,chr15,26874788,chr15,26629641,True,0.4879656375,0.14135551419173004
cg24597895,0.8270581,0.7996882,0.7338323,0.7685177,0.8274081,0.8306676,0.6851684,0.7939197,cg24597895,15,30516906,,Island,chr15,30516906,chr15,30224703,True,0.7832825124999999,0.05179728987249752
cg24602704,0.9391882,0.9192581,0.7442659,0.9096636,0.9214715,0.9612942,,0.9437975,cg24602704,15,25951163,ATP10A,,chr15,25951163,chr15,25706016,True,0.9055627142857142,0.07322647886658276
cg24610231,0.06336965,0.04782332,0.07944436,0.090291,0.09246621,0.09449065,0.1345352,0.0682474,cg24610231,15,29967620,,Island,chr15,29967620,chr15,29675416,True,0.08383347375,0.026126487656360182
cg24619626,0.5905775,0.5835983,0.4628794,0.6648936,0.4430571,0.5844156,0.5104472,0.6793675,cg24619626,15,25380133,PAR1,,chr15,25380133,chr15,25134986,True,0.564904525,0.08677586073040211
cg24640101,0.06783783,0.05883083,0.03442169,0.043822,0.06394464,0.04632786,0.07246231,0.04293706,cg24640101,15,25482669,SNORD115-37,,chr15,25482669,chr15,25237522,True,0.053823027499999995,0.013745009166014458
cg24655087,0.5535875,0.6615701,0.3361486,0.5894519,0.6537994,0.5748663,0.5771686,0.5995566,cg24655087,15,26416943,,,chr15,26416943,chr15,26171796,True,0.568268625,0.10118323374401725
cg24660635,0.2338986,0.2935315,0.8211744,0.6246044,0.2220768,0.08549521,0.1655493,0.3376651,cg24660635,15,28437148,HERC2,,chr15,28437148,chr15,28192002,True,0.34799941375,0.24915584309706487
cg24673221,0.8240237,0.8008318,0.7772512,0.7614586,0.7815775,0.3654619,0.8151873,0.840833,cg24673221,15,28362747,HERC2,S_Shore,chr15,28362747,chr15,28117601,True,0.7458281250000001,0.15591425206016057
cg24683185,0.3343973,0.3643368,0.5542857,0.5808017,0.4958851,0.1839473,0.4658108,0.8392521,cg24683185,15,31214501,MTMR15,,chr15,31214501,chr15,30922298,True,0.4773396,0.19543496928426085
