gene_symbol,editor_system,sample,raw_count,cell_type,source_file
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,25.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,11.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,26.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,32.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,8.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,25.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,34.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,208.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,146.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,130.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,164.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,173.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,265.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,327.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,19.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,19.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,8.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,14.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,9.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,73.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,31.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,29.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,33.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,78.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,68.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,29.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,29.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,36.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,47.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,37.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,91.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,76.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,45.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,68.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,56.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,129.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,83.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,101.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,126.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,67.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,114.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,75.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,147.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,114.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,7.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,36.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,31.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,16.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,30.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,43.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,14.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,11.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,9.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,19.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,38.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,32.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,19.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,30.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,50.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,39.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,69.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,61.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,46.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,53.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,48.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,71.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,67.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,29.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,25.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,27.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,14.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,37.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,34.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,16.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,20.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,32.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,39.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,70.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,80.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,62.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,70.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,65.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,131.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,141.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,42.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,31.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,40.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,39.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,28.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,50.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,58.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,31.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,30.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,20.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,38.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,16.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,11.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,11.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,16.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,84.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,47.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,47.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,48.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,68.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,117.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,71.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,87.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,79.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,61.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,74.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,68.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,136.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,113.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,176.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,157.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,133.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,124.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,130.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,282.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,253.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,20.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,19.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,47.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,26.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,14.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,7.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,16.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,29.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,8.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,11.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,14.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,25.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,186.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,129.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,140.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,198.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,165.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,262.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,292.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,38.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,26.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,29.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,28.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,33.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,32.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,20.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,29.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,14.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,52.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MKRN3,dCas9-VP64,WT_VP64_nt_r1,36.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,WT_VP64_nt_r2,49.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,WT_VP64_nt_r3,75.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_mat1_r1,10.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_mat1_r2,14.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_mat1_r3,14.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_nt_r1,15.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_nt_r2,17.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_nt_r3,4.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,WT_VP64_nt_r1,49.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,WT_VP64_nt_r2,73.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,WT_VP64_nt_r3,89.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_mat1_r1,15.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_mat1_r2,8.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_mat1_r3,10.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_nt_r1,12.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_nt_r2,14.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MKRN3,dCas9-VP64,PWS_VP64_nt_r3,6.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,WT_VP64_nt_r1,36.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,WT_VP64_nt_r2,64.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,WT_VP64_nt_r3,62.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,PWS_VP64_mat1_r1,1.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,PWS_VP64_mat1_r2,4.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,PWS_VP64_mat1_r3,8.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,PWS_VP64_nt_r1,7.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,PWS_VP64_nt_r2,5.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,PWS_VP64_nt_r3,3.0,neuron,GSE285305_VP64-featurecounts.csv.gz
MAGEL2,dCas9-VP64,WT_VP64_nt_r1,30.0,neuron,GSE285305_VP64-featurecounts.csv.gz
